0,1,2,3,4,5,6,7,8,9,10,11
"127.8947456,37.3781267","127.3991116,37.2701579",,,,,"128.8327624,37.7894494",,,,"129.3401246,35.9762413","128.8891528,36.9215027"
"127.894612,37.3789248","127.3977745,37.2713665",,,,,"128.8323106,37.790473",,,,"129.3416617,35.9748583","128.8893623,36.9216048"
"127.8942101,37.3813302","127.396487,37.2725498",,,,,"128.8319243,37.7911578",,,,"129.3433742,35.9732914","128.8897481,36.9217661"
"127.8939987,37.3825928","127.3954548,37.2734845",,,,,"128.83125,37.7922496",,,,"129.3445554,35.9722501","128.8901289,36.921905"
"127.8937997,37.3838581","127.3948743,37.2740158",,,,,"128.8311463,37.7924229",,,,"129.3452449,35.9716175","128.8914879,36.9223695"
"127.8935307,37.3855581","127.3939742,37.2748353",,,,,"128.8307204,37.7930514",,,,"129.3461505,35.9707905","128.8916495,36.9224244"
"127.8934531,37.3860478","127.3926866,37.2760078",,,,,"128.8306374,37.7931749",,,,"129.3471824,35.9698623","128.8928148,36.9227929"
"127.8933765,37.3865285","127.3924212,37.2762518",,,,,"128.8295771,37.7946614",,,,"129.3481458,35.9689956","128.8932761,36.9229137"
"127.8933372,37.3867801","127.3922281,37.2764283",,,,,"128.829011,37.7954554",,,,"129.3483844,35.9687648","128.8939994,36.9230521"
"127.8933,37.3870164","127.3911404,37.2774261",,,,,"128.825525,37.8003913",,,,"129.3500384,35.9672708","128.8945315,36.923109"
"127.8931368,37.3879913","127.3909133,37.2776341",,,,,"128.8248829,37.8013259",,,,"129.3511433,35.9662946","128.8946315,36.9231141"
"127.8930496,37.3888164","127.3900244,37.2784499",,,,,"128.8247788,37.8014767",,,,"129.3548173,35.9630341","128.8951023,36.9231383"
"127.8929248,37.3902247","127.3877202,37.280503",,,,,"128.8244913,37.8019143",,,,"129.3566806,35.9613962","128.8955143,36.9231362"
"127.8929052,37.3908098","127.3872265,37.2809856",,,,,"128.8242679,37.8022539",,,,"129.3572741,35.9608398","128.8959126,36.9231234"
"127.8928868,37.3913913","127.3868469,37.281363",,,,,"128.823837,37.8029915",,,,"129.3577427,35.9603476","128.8968385,36.923044"
"127.8929019,37.3919149","127.3867441,37.2814656",,,,,"128.8235776,37.8034802",,,,"129.3583303,35.9597291","128.8971902,36.9229966"
"127.8929116,37.3922583","127.3861114,37.2820915",,,,,"128.8230293,37.8045786",,,,"129.3590023,35.9590228","128.9004499,36.9225409"
"127.8929193,37.3926396","127.3854867,37.2827137",,,,,"128.8226227,37.8054764",,,,"129.3616342,35.9562244","128.9007232,36.9225043"
"127.8930179,37.3940012","127.384133,37.2841682",,,,,"128.8223701,37.8060884",,,,"129.3620272,35.955819","128.9009798,36.9224779"
"127.8931117,37.3950825","127.3832324,37.285157",,,,,"128.8221413,37.8066994",,,,"129.3626996,35.9550865","128.9010269,36.9224728"
"127.893275,37.3973661","127.3824312,37.2860306",,,,,"128.8210124,37.8098322",,,,"129.3635755,35.9542363","128.9016345,36.9224251"
"127.8934496,37.3994243","127.3815757,37.2869627",,,,,"128.8209993,37.8098666",,,,"129.363683,35.9541418","128.9023988,36.9224151"
"127.8935371,37.4008166","127.3802365,37.2884451",,,,,"128.8204461,37.8114626",,,,"129.3640394,35.9538334","128.9032929,36.9224379"
"127.893612,37.4015329","127.3799201,37.2887882",,,,,"128.8197972,37.8132958",,,,"129.3647551,35.9532435","128.9042756,36.9224615"
"127.8937239,37.4021915","127.3796658,37.2890691",,,,,"128.8189773,37.8156122",,,,"129.3650678,35.9530097","128.9048181,36.9224749"
"127.8939244,37.4029416","127.3777874,37.2911197",,,,,"128.8185955,37.8166935",,,,"129.3656495,35.9525716","128.9050742,36.9224809"
"127.894299,37.4039166","127.3772935,37.2916582",,,,,"128.8183277,37.8174788",,,,"129.3666608,35.9519185","128.905697,36.9224663"
"127.8946503,37.4045491","127.3770732,37.2918752",,,,,"128.8173791,37.8201635",,,,"129.3667209,35.9518797","128.9061244,36.922445"
"127.8948123,37.4048415","127.3768562,37.2920877",,,,,"128.816253,37.8233548",,,,"129.3678949,35.9511682","128.9067373,36.9223819"
"127.8950617,37.4052075","127.3767138,37.2922093",,,,,"128.8153832,37.8258159",,,,"129.3685737,35.9508052","128.9068201,36.9223674"
"127.8954119,37.4056246","127.3765862,37.29232",,,,,"128.8152264,37.826262",,,,"129.3704287,35.9499677","128.9072241,36.9222995"
"127.8957371,37.4060165","127.3762585,37.2925865",,,,,"128.8147499,37.8277742",,,,"129.3736241,35.9485251","128.9083503,36.9220031"
"127.8960747,37.4063994","127.3762122,37.2926243",,,,,"128.8144622,37.8289833",,,,"129.3749997,35.9479041","128.9098382,36.921533"
"127.8969618,37.4072743","127.3759614,37.2928242",,,,,"128.8143497,37.8297497",,,,"129.3771782,35.9469245","128.9105246,36.9213166"
"127.8977115,37.4080244","127.3756994,37.2930159",,,,,"128.8142781,37.8303904",,,,"129.3774678,35.9467946","128.9111454,36.9211316"
"127.8993746,37.4096828","127.3752622,37.2933165",,,,,"128.8142644,37.830515",,,,"129.3783474,35.9464383","128.9124472,36.9207412"
"127.8999371,37.4102749","127.3749991,37.293483",,,,,"128.8142141,37.8313284",,,,"129.3789027,35.9462493","128.9129842,36.9205798"
"127.9006493,37.4109746","127.3743249,37.2938825",,,,,"128.8142114,37.8314952",,,,"129.3796644,35.9460661","128.9134502,36.9204624"
"127.9015616,37.4119","127.373889,37.2941019",,,,,"128.8142524,37.8323329",,,,"129.380463,35.9459418","128.913741,36.9204058"
"127.902412,37.4126497","127.3731732,37.2944004",,,,,"128.8143246,37.8333325",,,,"129.3814788,35.9458619","128.9141878,36.9203446"
"127.9028625,37.4129916","127.3726696,37.2946",,,,,"128.8143275,37.833364",,,,"129.3821376,35.9458732","128.9147745,36.9203178"
"127.9035996,37.4134749","127.3722564,37.294742",,,,,"128.8143343,37.8334297",,,,"129.3832095,35.9459645","128.9150923,36.920323"
"127.9045119,37.4139577","127.3715114,37.2949638",,,,,"128.8145258,37.8339125",,,,"129.3838549,35.9460202","128.9153835,36.9203466"
"127.9053365,37.4143163","127.3713297,37.295015",,,,,"128.8146392,37.8341554",,,,"129.3847503,35.9460981","128.9156581,36.9203848"
"127.906934,37.4148787","127.3708127,37.2951587",,,,,"128.8147869,37.834408",,,,"129.3854602,35.94616","128.9162352,36.9205086"
"127.9081828,37.4153088","127.3698702,37.2953803",,,,,"128.8149498,37.8346242",,,,"129.3859166,35.9461916","128.9163275,36.9205255"
"127.908673,37.4154649","127.3689706,37.2955821",,,,,"128.8151747,37.834875",,,,"129.3868733,35.9462369","128.916385,36.9205357"
"127.9098537,37.4158394","127.3689491,37.2955875",,,,,"128.8154365,37.8350911",,,,"129.386922,35.9462353","128.916667,36.9205467"
"127.9110152,37.4162085","127.36815,37.2957687",,,,,"128.8156989,37.8352747",,,,"129.3872954,35.9462258","128.9173172,36.9206823"
"127.9123433,37.4166663","127.3673858,37.2959598",,,,,"128.8158997,37.8353833",,,,"129.3882504,35.9462017","128.9181618,36.9208245"
"127.9130349,37.4168847","127.366424,37.296258",,,,,"128.8161368,37.8354915",,,,"129.3889802,35.9461704","128.9185241,36.9208662"
"127.9161283,37.41796","127.3658764,37.2964963",,,,,"128.8163498,37.8355829",,,,"129.3895877,35.9461203","128.919505,36.9209094"
"127.9175935,37.4184758","127.3656742,37.2965835",,,,,"128.8165864,37.8356577",,,,"129.3898926,35.9460785","128.9196353,36.9209151"
"127.9180205,37.4186357","127.3652157,37.2968101",,,,,"128.8168991,37.8357326",,,,"129.3903355,35.9460093","128.9198499,36.9209242"
"127.919967,37.419321","127.3649153,37.2969828",,,,,"128.817865,37.8359228",,,,"129.3912688,35.9458648","128.9198961,36.9211157"
"127.9208243,37.4196587","127.3645674,37.2972015",,,,,"128.8185115,37.8359832",,,,"129.3915339,35.9458246","128.9199599,36.9212844"
"127.9218276,37.4200084","127.3642839,37.2973805",,,,,"128.8200742,37.8361162",,,,"129.3917593,35.9457895","128.9199878,36.921339"
"127.9219137,37.4200388","127.3638365,37.2977081",,,,,"128.821164,37.8362445",,,,"129.3932466,35.9455398","128.9200821,36.9214605"
"127.9228425,37.4204077","127.3633878,37.2981078",,,,,"128.8212539,37.8362543",,,,"129.3957123,35.9451303","128.920244,36.9215938"
"127.9238498,37.420871","127.3629877,37.2985076",,,,,"128.8229499,37.8364074",,,,"129.396302,35.9450363","128.9203193,36.921656"
"127.9245491,37.4212246","127.3626202,37.2989155",,,,,"128.823749,37.8364832",,,,"129.3968708,35.9449462","128.9204321,36.9217483"
"127.9252622,37.4216249","127.3624788,37.2991028",,,,,"128.8253497,37.8365832",,,,"129.3980378,35.9447474","128.9207706,36.9220228"
"127.9255401,37.4218096","127.3622559,37.2994379",,,,,"128.8255134,37.8365877",,,,"129.3985115,35.9446687","128.9209972,36.9221905"
"127.9259996,37.4221162","127.3620195,37.2997936",,,,,"128.8261432,37.836604",,,,"129.3992997,35.9445318","128.9212949,36.9223852"
"127.9267737,37.4227056","127.3615283,37.3006151",,,,,"128.8274499,37.8365911",,,,"129.3999527,35.9443953","128.9213631,36.9224295"
"127.9267873,37.4227164","127.3614966,37.3006692",,,,,"128.8283696,37.8365474",,,,"129.4004918,35.9442705","128.9214087,36.9224659"
"127.9274371,37.4233081","127.3610121,37.3014979",,,,,"128.8303826,37.8364472",,,,"129.4017612,35.9439484","128.9214442,36.9224429"
"127.9274633,37.4233359","127.3608661,37.3017474",,,,,"128.8324116,37.8363494",,,,"129.4026269,35.9437147","128.921508,36.9224331"
"127.928025,37.4239243","127.3606227,37.3021879",,,,,"128.835562,37.8361831",,,,"129.4034617,35.9434851","128.9215755,36.9224422"
"127.9286247,37.4246495","127.3602004,37.3029581",,,,,"128.8364994,37.8361742",,,,"129.4042097,35.9432885","128.9216084,36.922459"
"127.9291249,37.425358","127.3601641,37.3030248",,,,,"128.8372367,37.8362244",,,,"129.405081,35.9430592","128.921629,36.9224786"
"127.9295371,37.426083","127.3599186,37.3034013",,,,,"128.8379364,37.8363327",,,,"129.4065458,35.9427051","128.921644,36.9225045"
"127.9298115,37.4266327","127.3596843,37.3037597",,,,,"128.8385496,37.8364997",,,,"129.4072207,35.94256","128.9216609,36.9225674"
"127.9300742,37.4273159","127.3593177,37.3043209",,,,,"128.8392364,37.8367082",,,,"129.407849,35.9424572","128.9216504,36.9226072"
"127.9300765,37.4273231","127.3588617,37.3049829",,,,,"128.8397992,37.8369163",,,,"129.4084055,35.9424132","128.9216186,36.9226454"
"127.9302617,37.4278831","127.3584623,37.3055413",,,,,"128.8403756,37.8371152",,,,"129.409352,35.9424054","128.9215774,36.9226667"
"127.9304148,37.4285703","127.3578617,37.3063076",,,,,"128.8410595,37.8373526",,,,"129.4096171,35.9424119","128.9214968,36.9226784"
"127.9305244,37.4291666","127.3574115,37.3068533",,,,,"128.841462,37.8374913",,,,"129.4098481,35.9424281","128.9215261,36.9229233"
"127.9305616,37.4295333","127.3570496,37.307291",,,,,"128.8423919,37.8378241",,,,"129.4102407,35.9424805","128.9214924,36.9230463"
"127.9305994,37.4300163","127.3569207,37.3074314",,,,,"128.8428952,37.838004",,,,"129.4106055,35.9425296","128.9214458,36.9231361"
"127.9306234,37.4304543","127.3567092,37.3076601",,,,,"128.8429994,37.8380497",,,,"129.4109739,35.9425923","128.9214167,36.9232004"
"127.9306239,37.4305426","127.3564118,37.3079825",,,,,"128.843225,37.8381408",,,,"129.4120981,35.9429196","128.9213376,36.9232951"
"127.9306249,37.4307202","127.3559991,37.3084164",,,,,"128.8433902,37.8382282",,,,"129.4136065,35.943459","128.9211978,36.9234419"
"127.9306171,37.4315323","127.3552619,37.3091664",,,,,"128.8436534,37.8383937",,,,"129.414253,35.9436984","128.921019,36.9236081"
"127.9305492,37.4330911","127.3544739,37.3099082",,,,,"128.8438417,37.8385601",,,,"129.4170943,35.9447528","128.9205515,36.924068"
"127.9305175,37.4336825","127.3536374,37.3106499",,,,,"128.8439804,37.8387523",,,,"129.4188505,35.9454044","128.9205051,36.92411"
"127.9304992,37.4340332","127.3528745,37.3112583",,,,,"128.844023,37.8389717",,,,"129.4190753,35.9454855","128.919677,36.9248563"
"127.9304371,37.4352241","127.3524868,37.311558",,,,,"128.8440418,37.8391292",,,,"129.4199744,35.9458092","128.9194495,36.9250014"
"127.9303616,37.4364493","127.3522404,37.3117578",,,,,"128.8440371,37.8393077",,,,"129.4212542,35.9462872","128.9191745,36.9251264"
"127.9303122,37.4374996","127.3519624,37.3119666",,,,,"128.8439989,37.8394577",,,,"129.4248262,35.9475713","128.9189489,36.9252508"
"127.9302373,37.4388249","127.3511996,37.3124992",,,,,"128.843924,37.8395911",,,,"129.4253773,35.9477608","128.9187496,36.925401"
"127.9301619,37.4400826","127.3504741,37.3130076",,,,,"128.8437749,37.8397658",,,,"129.4261833,35.9480372","128.9179072,36.9261709"
"127.930159,37.4401664","127.3490548,37.3139063",,,,,"128.8436323,37.8398621",,,,"129.4274536,35.9483467","128.9174298,36.9266399"
"127.9300995,37.4416242","127.3488187,37.3140403",,,,,"128.8430435,37.8401644",,,,"129.4279958,35.9484417","128.917339,36.9267699"
"127.9300493,37.4427159","127.347187,37.3150433",,,,,"128.8428704,37.8402691",,,,"129.428665,35.9485166","128.9171616,36.9271353"
"127.9300497,37.4429827","127.3462378,37.3156333",,,,,"128.8427335,37.8403671",,,,"129.4297016,35.9486117","128.9169201,36.9277944"
"127.9300658,37.4438254","127.3448795,37.3164816",,,,,"128.8426249,37.8404576",,,,"129.4305439,35.948691","128.9165284,36.9288329"
"127.9301114,37.4444833","127.3438623,37.3171914",,,,,"128.8425813,37.8404968",,,,"129.4312534,35.9487823","128.9165232,36.9288564"
"127.9301952,37.445104","127.3429875,37.3178159",,,,,"128.8424618,37.8406163",,,,"129.4319635,35.9489404","128.9164705,36.9291004"
"127.9302882,37.4457409","127.3421,37.3185664",,,,,"128.842337,37.8407493",,,,"129.4324078,35.9490657","128.9165247,36.9291169"
"127.9304032,37.4462804","127.341349,37.3193163",,,,,"128.8422618,37.8408664",,,,"129.4330511,35.9493059","128.9165533,36.9291481"
"127.9305446,37.446891","127.3410322,37.3196683",,,,,"128.8420991,37.841108",,,,"129.4331518,35.9493431","128.9165754,36.9291902"
"127.9306764,37.4474025","127.3408614,37.3198583",,,,,"128.8420141,37.8413063",,,,"129.43347,35.949484","128.9165741,36.9292425"
"127.9307581,37.4476447","127.3402809,37.3205768",,,,,"128.8419382,37.8415073",,,,"129.4338844,35.9496982","128.9165536,36.929286"
"127.9310365,37.448491","127.3395437,37.3217053",,,,,"128.8415708,37.8424947",,,,"129.4340577,35.9498054","128.9165272,36.9293143"
"127.9313369,37.4492245","127.3391688,37.3223348",,,,,"128.8415122,37.8425828",,,,"129.4345046,35.9500821","128.9164838,36.9293328"
"127.9313404,37.4492326","127.3388007,37.3229518",,,,,"128.8413603,37.8429838",,,,"129.4346514,35.9501942","128.916497,36.9294426"
"127.9314972,37.4495754","127.338189,37.3239803",,,,,"128.8412399,37.8433024",,,,"129.4352934,35.9506977","128.9164898,36.9295392"
"127.9316117,37.4498247","127.3372657,37.3255331",,,,,"128.8410086,37.8439566",,,,"129.4359124,35.9512583","128.9165086,36.9298878"
"127.9316768,37.4499416","127.3372046,37.3256312",,,,,"128.8409345,37.8442594",,,,"129.4360836,35.9514106","128.9165329,36.9307131"
"127.9319248,37.4503914","127.3370188,37.3259365",,,,,"128.8409134,37.8444102",,,,"129.4371312,35.9523636","128.9165476,36.9312069"
"127.9323874,37.4512244","127.3367118,37.326458",,,,,"128.8409084,37.8445742",,,,"129.4377212,35.9528697","128.9165488,36.9312718"
"127.9328494,37.4519249","127.3363617,37.3270326",,,,,"128.8408972,37.8447114",,,,"129.4382491,35.9533291","128.9165654,36.931862"
"127.9333747,37.4526413","127.3361239,37.3274082",,,,,"128.8409031,37.8447834",,,,"129.4388257,35.9538318","128.9165886,36.9326919"
"127.9339364,37.4533829","127.3359257,37.3277072",,,,,"128.8409104,37.8448761",,,,"129.4398977,35.954687","128.9165892,36.9327261"
"127.9345492,37.4541576","127.3357502,37.3279719",,,,,"128.8409197,37.8450121",,,,"129.4405772,35.9551835","128.9166236,36.9337362"
"127.9349125,37.4546079","127.3357366,37.3279908",,,,,"128.8409432,37.8451795",,,,"129.4410807,35.9555513","128.9166424,36.9342633"
"127.935712,37.4556163","127.3353925,37.3284176",,,,,"128.8409793,37.8453503",,,,"129.4421347,35.9562581","128.9166484,36.9343461"
"127.9357303,37.4556387","127.3352114,37.3286409",,,,,"128.8410716,37.8456169",,,,"129.4437933,35.9573418","128.916664,36.9347056"
"127.9366369,37.4567747","127.3346875,37.3292495",,,,,"128.8411785,37.845869",,,,"129.4444096,35.957742","128.9166743,36.9349587"
"127.9372872,37.4575826","127.3341874,37.3297491",,,,,"128.8413437,37.8461438",,,,"129.4450034,35.9581281","128.9166838,36.9356491"
"127.9380868,37.4585829","127.3336117,37.3303081",,,,,"128.8414616,37.8463173",,,,"129.445985,35.9587774","128.9166961,36.93595"
"127.9390368,37.4597827","127.3322124,37.3316248",,,,,"128.84163,37.8465127",,,,"129.4469025,35.9593854","128.9167113,36.9363509"
"127.9390619,37.4598132","127.3312124,37.3325581",,,,,"128.8420895,37.8469725",,,,"129.4481296,35.9601858","128.9167306,36.9367239"
"127.9402123,37.4612493","127.3305993,37.3331414",,,,,"128.8425457,37.8474378",,,,"129.4491839,35.9609448","128.9167342,36.9367968"
"127.9415838,37.4629532","127.3303867,37.3333331",,,,,"128.8426616,37.8475563",,,,"129.4497366,35.961419","128.9167377,36.9368671"
"127.9418915,37.4633676","127.3300495,37.333658",,,,,"128.8429634,37.8479693",,,,"129.4500854,35.9617595","128.9167409,36.9369157"
"127.9426512,37.4642941","127.3295246,37.3341746",,,,,"128.8431132,37.8482082",,,,"129.4503114,35.9620208","128.916751,36.93704"
"127.9433636,37.465245","127.3294114,37.3342826",,,,,"128.8431638,37.8483041",,,,"129.4505714,35.9623601","128.9167727,36.9372407"
"127.9438371,37.4659662","127.329072,37.3346147",,,,,"128.843224,37.8484241",,,,"129.450862,35.962816","128.9168242,36.9374132"
"127.9442872,37.4667333","127.3288107,37.3348776",,,,,"128.8433525,37.8488048",,,,"129.4511374,35.9632829","128.9168676,36.9375758"
"127.9446989,37.4675079","127.3283591,37.3353772",,,,,"128.8433807,37.8489153",,,,"129.4513158,35.9636821","128.9170232,36.9378516"
"127.9449512,37.4680919","127.3280716,37.3357364",,,,,"128.8434089,37.8490953",,,,"129.4513814,35.963827","128.9171776,36.9381211"
"127.9451622,37.4685832","127.3276855,37.3362479",,,,,"128.8434277,37.849315",,,,"129.4515756,35.9642827","128.9172111,36.938172"
"127.9454873,37.469441","127.3273865,37.3366711",,,,,"128.8434268,37.8494547",,,,"129.4520344,35.9658942","128.9172746,36.9382668"
"127.9457456,37.4702837","127.326999,37.3372744",,,,,"128.8434067,37.8497244",,,,"129.4522836,35.9668268","128.9174374,36.9385101"
"127.9462345,37.4724406","127.3266249,37.3379581",,,,,"128.8433758,37.8499032",,,,"129.4523523,35.9670961","128.9176787,36.9389272"
"127.9465496,37.4738825","127.326516,37.3381796",,,,,"128.843319,37.8501544",,,,"129.4525574,35.9677697","128.9177007,36.9389639"
"127.9469775,37.4758468","127.3262869,37.3386498",,,,,"128.8432696,37.8503099",,,,"129.452705,35.9682685","128.9177332,36.9390176"
"127.9470857,37.4763502","127.3261859,37.3388831",,,,,"128.8431589,37.8505996",,,,"129.4528767,35.9687119","128.9178091,36.9391771"
"127.9472834,37.4772707","127.3259634,37.3393966",,,,,"128.842331,37.852645",,,,"129.4530489,35.969085","128.9178365,36.9392634"
"127.9477599,37.4794087","127.3258123,37.3398327",,,,,"128.8420373,37.8533693",,,,"129.4531708,35.9693066","128.9178098,36.9394575"
"127.9478497,37.4798663","127.3256078,37.3403497",,,,,"128.8415398,37.8545809",,,,"129.453363,35.969637","128.9177989,36.9395342"
"127.9481064,37.4810019","127.3251661,37.3414695",,,,,"128.8414146,37.8548887",,,,"129.4533793,35.9696656","128.9177407,36.9397882"
"127.9481994,37.4814162","127.3250377,37.34182",,,,,"128.8412666,37.8552518",,,,"129.4537547,35.970231","128.9176722,36.9400892"
